id,name,tags,rule
corpus-titled-chicken-enchilada,Chicken Enchilada,"dinner,lunch",default main → lunch + dinner
corpus-titled-banana-bars,Banana Bars,"dinner,lunch",default main → lunch + dinner
corpus-titled-creamy-fruit-salad,Creamy Fruit Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-stewed-tomatoes,Stewed Tomatoes,"dinner,lunch",default main → lunch + dinner
corpus-titled-hello-dolly-cookies,Hello Dolly Cookies,dessert,dessert
corpus-titled-fruit-cookies,Fruit Cookies,dessert,dessert
corpus-titled-chicken-ala-king,Chicken Ala King,"dinner,lunch",default main → lunch + dinner
corpus-titled-buttermilk-rolls,Buttermilk Rolls,"dinner,lunch",default main → lunch + dinner
corpus-titled-deep-dish-pizza,Deep Dish Pizza,"dinner,lunch",default main → lunch + dinner
corpus-titled-french-breakfast-puffs,French Breakfast Puffs,breakfast,breakfast
corpus-titled-broccoli-and-cheese-soup,Broccoli And Cheese Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-honey-baked-chicken,Honey Baked Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-broccoli-chicken-casserole,Broccoli Chicken Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-dumplings,Chicken Dumplings,"dinner,lunch",default main → lunch + dinner
corpus-titled-vegetarian-lasagna,Vegetarian Lasagna,"dinner,lunch",default main → lunch + dinner
corpus-titled-sour-cream-chocolate-cake,Sour Cream Chocolate Cake,dessert,dessert
corpus-titled-overnight-coffee-cake,Overnight Coffee Cake,dessert,dessert
corpus-titled-ranch-beans,Ranch Beans,"dinner,lunch",default main → lunch + dinner
corpus-titled-frozen-dessert,Frozen Dessert,dessert,dessert
corpus-titled-dutch-apple-cake,Dutch Apple Cake,dessert,dessert
corpus-titled-blue-cheese-dip,Blue Cheese Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-blueberry-pound-cake,Blueberry Pound Cake,dessert,dessert
corpus-titled-chocolate-crinkle-cookies,Chocolate Crinkle Cookies,dessert,dessert
corpus-titled-banana-smoothie,Banana Smoothie,snack,drink → snack
corpus-titled-chocolate-torte,Chocolate Torte,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-spaghetti-casserole,Chicken Spaghetti Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-creamy-lemon-pie,Creamy Lemon Pie,dessert,dessert
corpus-titled-mexican-hot-chocolate,Mexican Hot Chocolate,snack,drink → snack
